NOME_UF,NOME_MUNICIPIO,ESFERA_GOV_ESCOLA,LOCALIZACAO_ESCOLA,INEP_ESCOLA,NOME_ESCOLA,QUANT_ALUNADO,VALOR_RECEBIDO
PI,UNIAO,MUNICIPAL,Urbana,22030042,UNIDADE ESCOLAR PE LUIZ BRASILEIRO,443,R$78.786
PI,TERESINA,ESTADUAL,Urbana,22030158,UNID ESC FILINTO REGO,50,R$5.634
PI,CAMPO MAIOR,MUNICIPAL,Urbana,22032550,ESCOLA MUNICIPAL DR NONATO IBIAPINA,50,R$3.756
PI,CAMPO MAIOR,MUNICIPAL,Rural,22033475,ESC MUN RAIMUNDO PEREIRA DA SILVA,50,R$5.484
PI,BOQUEIRAO DO PIAUI,MUNICIPAL,Urbana,22033599,GRUPO ESCOLAR JERONIMO PEREIRA DE ABREU,44,R$9.720
PI,CAMPO MAIOR,MUNICIPAL,Rural,22033700,ESC MUN LINOCA GAYOSO C BRANCO,50,R$13.710
PI,BOQUEIRAO DO PIAUI,MUNICIPAL,Urbana,22033785,GRUPO ESCOLAR NOSSA SENHORA DE FATIMA,189,R$92.250
PI,NOSSA SENHORA DE NAZARE,MUNICIPAL,Urbana,22033840,ESCOLA MUNICIPAL PROFESSORA MARIINHA ANDRADE E SILVA,200,R$65.880
PI,CAMPO MAIOR,MUNICIPAL,Rural,22034153,ESC MUN AGUIDA MARIA DA CONCEICAO,60,R$8.136
PI,NOSSA SENHORA DE NAZARE,MUNICIPAL,Urbana,22034196,ESCOLA MUNICIPAL FILOMENA BRAGA E SILVA,97,R$39.675
PI,PEDRO II,MUNICIPAL,Urbana,22037756,ESCOLA STA ANGELA,120,R$35.340
PI,PEDRO II,MUNICIPAL,Rural,22037810,GRUPO ESCOLAR EXPEDITO PINHEIRO DOS SANTOS,100,R$35.133
PI,PEDRO II,MUNICIPAL,Rural,22037837,GRUPO ESCOLAR ALFREDO MONTEIRO ALVES,75,R$44.640
PI,PEDRO II,MUNICIPAL,Rural,22037888,GRUPO ESCOLAR DE LAGOA DO SUCURUJU,100,R$35.058
PI,PEDRO II,MUNICIPAL,Rural,22037934,GRUPO ESCOLAR PROF MANOEL CUNHA,100,R$37.116
PI,PEDRO II,MUNICIPAL,Urbana,22038167,UNID ESC MANOEL NOGUEIRA LIMA,100,R$23.952
PI,PEDRO II,MUNICIPAL,Urbana,22038230,UNID ESC INES PASSOS GALVAO,75,R$10.224
PI,LAGOA DE SAO FRANCISCO,MUNICIPAL,Urbana,22038248,ESC MUL ZILDA GONCALVES,100,R$25.500
PI,ASSUNCAO DO PIAUI,MUNICIPAL,Urbana,22040374,UNID ESC EVARISTO CAMPELO DE MATOS,200,R$21.180
PI,ASSUNCAO DO PIAUI,MUNICIPAL,Urbana,22040633,UNID ESC MARIA DIVINA PASTORA,110,R$28.395
PI,SIGEFREDO PACHECO,MUNICIPAL,Urbana,22040854,UNIDADE ESCOLAR MONSENHOR MATEUS,320,R$105.396
PI,LAGOINHA DO PIAUI,MUNICIPAL,Rural,22041494,ESCOLA MUNICIPAL ANTONIO BASILIO SOARES,27,R$1.590
PI,AMARANTE,MUNICIPAL,Rural,22041907,UNID ESC MUL DEP SOUSA SANTOS,119,R$50.285
PI,AMARANTE,MUNICIPAL,Rural,22042083,UNID ESC MUL SATIRO DE CASTRO MOREIRA,92,R$41.410
PI,AMARANTE,MUNICIPAL,Urbana,22042180,UNID ESCOLAR MUNICIPAL PROF JOCA VIEIRA,81,R$7.368
PI,BARRO DURO,MUNICIPAL,Urbana,22042946,CRECHE MONTEIRO LOBATO,91,R$4.053
PI,FRANCISCO AYRES,MUNICIPAL,Urbana,22043420,UNID ESC CLARO LIMA,252,R$64.320
PI,PALMEIRAIS,MUNICIPAL,Rural,22044655,UNID ESC MANOEL ALMEIDA ALENCAR,106,R$13.596
PI,PALMEIRAIS,MUNICIPAL,Urbana,22044728,UNIDADE ESCOLAR MARIA MARINHEIRA VELOSO,192,R$14.976
PI,REGENERACAO,MUNICIPAL,Urbana,22045481,ESC MUL MARIA DOLORES NEIVA,100,R$7.482
PI,SANTO ANTONIO DOS MILAGRES,MUNICIPAL,Urbana,22046038,UNIDADE ESCOLAR SANTO ANTONIO,120,R$23.880
PI,SAO PEDRO DO PIAUI,MUNICIPAL,Urbana,22046070,COLEGIO MUNICIPAL DAVINA VELOSO,200,R$68.550
PI,SAO PEDRO DO PIAUI,MUNICIPAL,Rural,22046097,UNIDADE ESCOLAR ROBERTO JOSE DE SANTANA,120,R$27.588
PI,SAO PEDRO DO PIAUI,MUNICIPAL,Urbana,22046194,UNIDADE ESCOLAR DR CLOVIS ALVES PEREIRA,150,R$35.088
PI,SAO PEDRO DO PIAUI,MUNICIPAL,Rural,22046399,UNID ESC PROFA BENEDITA MACHADO,150,R$44.367
PI,ELESBAO VELOSO,MUNICIPAL,Urbana,22047530,UNID ESC JOANA NONATA DA SILVA,173,R$67.824
PI,ELESBAO VELOSO,MUNICIPAL,Urbana,22047573,UNID ESC RAIMUNDO LOPES DA SILVA,120,R$9.270
PI,ELESBAO VELOSO,MUNICIPAL,Urbana,22047581,UNIDADE ESCOLAR RAIMUNDO RODRIGUES SOARES,140,R$58.743
PI,TERESINA,ESTADUAL,Urbana,22048928,U E SENADOR CHAGAS RODRIGUES,135,R$51.690
PI,PIMENTEIRAS,MUNICIPAL,Rural,22049088,UNIDADE ESCOLAR ANTONIO PEREIRA NETO,129,R$30.294
PI,PIMENTEIRAS,MUNICIPAL,Urbana,22049355,UNIDADE ESCOLAR TIA SOCORRO II,137,R$51.555
PI,SAO FELIX DO PIAUI,MUNICIPAL,Urbana,22050337,ESCOLA PUBLICA MUNICIPAL PE JOSE DE ANCHIETA,242,R$110.910
PI,VALENCA DO PIAUI,MUNICIPAL,Urbana,22051015,UNIDADE ESCOLAR AMANDO DA COSTA LIMA,206,R$89.775
PI,VALENCA DO PIAUI,MUNICIPAL,Urbana,22051120,UNID ESC JAIME LIMA VERDE,280,R$86.631
PI,LAGOA DO SITIO,MUNICIPAL,Urbana,22051155,UNID ESC PRES MEDICI,58,R$5.532
PI,BAIXA GRANDE DO RIBEIRO,MUNICIPAL,Rural,22051554,ESC MUL BOA ESPERANCA,145,R$61.965
PI,BAIXA GRANDE DO RIBEIRO,MUNICIPAL,Rural,22051970,UNID ESC PRES MEDICI,197,R$131.250
PI,URUCUI,MUNICIPAL,Urbana,22053409,UNID ESC LOURDES CURY,338,R$39.330
PI,ELISEU MARTINS,MUNICIPAL,Urbana,22055070,UNIDADE ESCOLAR MADALENA DA COSTA E SILVA,202,R$71.694
PI,FLORES DO PIAUI,MUNICIPAL,Rural,22056610,UNID ESC MANOEL CORREA DA SILVA,168,R$28.728
PI,ITAUEIRA,MUNICIPAL,Urbana,22058893,UNID ESC ANTONIO HONORIO DE MORAIS,30,R$7.678
PI,ITAUEIRA,MUNICIPAL,Urbana,22059008,ESCOLA MUNICIPAL MANOEL BASTOS RIBEIRO,250,R$17.370
PI,ITAUEIRA,MUNICIPAL,Urbana,22059318,ESC MUL MERCES AVELINO,175,R$16.560
PI,SAO MIGUEL DO FIDALGO,MUNICIPAL,Urbana,22061134,ESC MUL JOAQUIM DIAS DE OLIVEIRA,281,R$124.845
PI,TERESINA,ESTADUAL,Urbana,22062661,UNID ESC JOAQUIM PARENTE,50,R$9.285
PI,ALVORADA DO GURGUEIA,MUNICIPAL,Rural,22062912,UNID ESC DEOMENES DE SOUSA BENVINDO,120,R$48.600
PI,CRISTINO CASTRO,MUNICIPAL,Urbana,22063072,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DEPUTADO WILSON PAREN,180,R$74.439
PI,TERESINA,ESTADUAL,Urbana,22064249,UNID ESC LUSTOSA SOBRINHO,99,R$18.615
PI,MONTE ALEGRE DO PIAUI,MUNICIPAL,Rural,22064478,UNIDADE ESCOLAR ATILA FREITAS LIRA,202,R$4.230
PI,MONTE ALEGRE DO PIAUI,MUNICIPAL,Rural,22064591,UNID ESC FAUSTO RODRIGUES,150,R$27.195
PI,SANTA LUZ,MUNICIPAL,Rural,22066055,UNID ESC JOAO NEPOMUCENO DA FONSECA,155,R$64.674
PI,TERESINA,ESTADUAL,Urbana,22066179,U E ARSENIO SANTOS,168,R$43.536
PI,ANISIO DE ABREU,MUNICIPAL,Rural,22066411,UNID ESCOLAR ANGELO NAZARIO,106,R$75.600
PI,JUREMA,MUNICIPAL,Rural,22066446,GRUPO ESC DOMINGOS PEREIRA DA SILVA,100,R$10.743
PI,ANISIO DE ABREU,MUNICIPAL,Rural,22066470,UNID ESC GRACILIANO JOSE DE SOUSA,55,R$48.450
PI,JUREMA,MUNICIPAL,Rural,22066551,GRUPO ESCOLAR MANOEL DIAS DE SOUSA,160,R$5.574
PI,BONFIM DO PIAUI,MUNICIPAL,Rural,22066888,UNID ESC NOSSA SENHORA DA CONCEICAO,60,R$28.995
PI,BREJO DO PIAUI,MUNICIPAL,Urbana,22067779,UNID ESC GENOVEVA CRONEMBERGER,209,R$75.855
PI,CANTO DO BURITI,MUNICIPAL,Rural,22067868,UNID ESC RAIMUNDO FELIX,65,R$25.401
PI,TAMBORIL DO PIAUI,MUNICIPAL,Urbana,22067892,UNID ESC MATEUS VALENTE,147,R$28.110
PI,CANTO DO BURITI,MUNICIPAL,Urbana,22068376,UNID ESC OSAIR VALENTE,686,R$193.605
PI,CANTO DO BURITI,MUNICIPAL,Urbana,22068384,UNID ESC PE FRIDOLINO,99,R$47.175
PI,GUARIBAS,MUNICIPAL,Rural,22068945,UNIDADE ESCOLAR BENEDITO ALVES,133,R$48.075
PI,FARTURA DO PIAUI,MUNICIPAL,Urbana,22071148,UNID ESC CANDIDO FERNANDES BRAGA,200,R$5.454
PI,SAO RAIMUNDO NONATO,MUNICIPAL,Urbana,22072470,UNIDADE ESCOLAR DEPUTADO EDSON DIAS FERREIRA,80,R$17.712
PI,SAO RAIMUNDO NONATO,MUNICIPAL,Urbana,22072535,UNIDADE ESCOLAR EPITACIO ALVES PAMPLONA,150,R$25.182
PI,SAO RAIMUNDO NONATO,MUNICIPAL,Rural,22072586,UNIDADE ESCOLAR JOAQUIM HORACIO RIBEIRO,60,R$24.240
PI,SAO RAIMUNDO NONATO,MUNICIPAL,Rural,22072616,UNIDADE ESCOLAR JOSE CAETANO DOS SANTOS,90,R$26.412
PI,TERESINA,ESTADUAL,Urbana,22072985,U E PROFESSORA MARIA DE CASTRO RIBEIRO,112,R$47.100
PI,AVELINO LOPES,MUNICIPAL,Urbana,22074040,ESCOLA MUNICIPAL PROFESSORA JACY NUNES,672,R$142.995
PI,AVELINO LOPES,MUNICIPAL,Urbana,22074198,UNIDADE ESCOLAR DR URBANO ARAUJO,364,R$111.930
PI,CORRENTE,MUNICIPAL,Urbana,22074953,ESCOLA MUNICIPAL LUIS AVELINO RIBEIRO,247,R$73.752
PI,TERESINA,ESTADUAL,Urbana,22075054,UNID ESC CEL JUSTINO CAVALCANTE BARROS,150,R$59.175
PI,CORRENTE,MUNICIPAL,Rural,22075097,ESCOLA MUNICIPAL ELIZIA ROCHA MASCARENHAS,89,R$4.077
PI,CORRENTE,MUNICIPAL,Urbana,22075232,ESCOLA MUNICIPAL ORLEY CAVALCANTE PACHECO,291,R$79.272
PI,CORRENTE,MUNICIPAL,Rural,22075275,ESCOLA MUNICIPAL SAO FRANCISCO,89,R$58.185
PI,CORRENTE,MUNICIPAL,Urbana,22075399,ESCOLA MUNICIPAL MARIO NOGUEIRA,453,R$31.155
PI,CRISTALANDIA DO PIAUI,MUNICIPAL,Urbana,22075801,UNIDADE ESCOLAR PADRE ELIZEU CAVALCANTE,200,R$50.844
PI,CURIMATA,MUNICIPAL,Urbana,22076549,UNID ESC ENIR GUERRA DE MACEDO,208,R$2.625
PI,PARNAGUA,MUNICIPAL,Rural,22076735,ESC MUL DE CHAPEU DE COURO,217,R$69.630
PI,PARNAGUA,MUNICIPAL,Rural,22077375,UNID ESC LAGOA DO MATO,203,R$95.979
PI,PARNAGUA,MUNICIPAL,Urbana,22077413,UNID ESC PE PLACIDO,146,R$47.565
PI,OEIRAS,MUNICIPAL,Urbana,22080260,ESC MUL FRANCISCO QUIRINO,159,R$5.853
PI,PICOS,MUNICIPAL,Rural,22081046,ESC MUL FRANCISCO JEREMIAS DE BARROS,142,R$76.881
PI,PICOS,MUNICIPAL,Urbana,22081100,ESC MUL JOAQUIM NICOLAU,90,R$28.395
PI,PICOS,MUNICIPAL,Urbana,22081941,UNID ESC FRANCISCO JOSE DE ARAUJO,106,R$44.949
PI,PICOS,MUNICIPAL,Urbana,22082387,UNID ESC DUQUE DE CAXIAS,72,R$17.922
PI,SANTA CRUZ DO PIAUI,MUNICIPAL,Urbana,22082743,ESCOLA MUNICIPAL CATARINA,100,R$39.960
PI,ALEGRETE DO PIAUI,MUNICIPAL,Urbana,22085114,UNID ESC TERTULIANO SANCHES LEAL,98,R$26.520
PI,MONSENHOR HIPOLITO,MUNICIPAL,Rural,22085530,UNIDADE ESCOLAR MUNICIPAL ANGELO DE MARIA BEZERRA,306,R$134.415
PI,MONSENHOR HIPOLITO,MUNICIPAL,Rural,22085548,UNIDADE ESCOLAR MUNICIPAL ANTONIO HIPOLITO DE SOUSA,140,R$47.337
PI,PIO IX,MUNICIPAL,Rural,22086170,UNIDADE ESCOLAR JOSE ANTAO DE ALENCAR NETO,179,R$117.555
PI,PIO IX,MUNICIPAL,Rural,22086404,UNID ESC LAURINDO PAULO DE OLIVEIRA,288,R$169.185
PI,CAMPINAS DO PIAUI,MUNICIPAL,Urbana,22087877,ESC MUL SAO FRANCISCO DE ASSIS,100,R$18.720
PI,SAO FRANCISCO DE ASSIS DO PIAUI,MUNICIPAL,Urbana,22088300,UNID ESC CAP VITALINO DOS SANTOS,158,R$3.900
PI,CONCEICAO DO CANINDE,MUNICIPAL,Urbana,22088326,UNIDADE ESCOLAR NARCISO ALMEIDA,270,R$69.126
PI,CONCEICAO DO CANINDE,MUNICIPAL,Rural,22088725,UNIDADE ESCOLAR HEITOR CAVALCANTE,50,R$14.544
PI,ISAIAS COELHO,MUNICIPAL,Urbana,22089896,ESCOLA MUNICIPAL LAURO COELHO FERREIRA,271,R$80.304
PI,VERA MENDES,MUNICIPAL,Urbana,22091050,ESCOLA MUNICIPAL JOSE ANTONIO DA VERA,59,R$42.060
PI,ITAINOPOLIS,MUNICIPAL,Rural,22091424,UNID ESC ELIAS BEZERRA,164,R$92.133
PI,MASSAPE DO PIAUI,MUNICIPAL,Urbana,22092498,ESCOLA MUNICIPAL JOAO MANOEL DA COSTA,100,R$22.835
PI,JAICOS,MUNICIPAL,Rural,22092811,ESC MUN CARIOLANO ALVES,81,R$24.810
PI,JAICOS,MUNICIPAL,Rural,22093087,ESC MUL JOAQUIM FRANCISCO DE PAIVA,290,R$19.104
PI,JAICOS,MUNICIPAL,Urbana,22093150,ESC MUN LIRIA MARIA DA CRUZ ALENCAR,378,R$43.142
PI,JAICOS,MUNICIPAL,Rural,22093281,ESC MUL DAMASIO EUGENIO DE SOUSA,223,R$87.486
PI,JAICOS,MUNICIPAL,Rural,22093370,ESC MUL CLARA MARIA DE JESUS,79,R$8.221
PI,JAICOS,MUNICIPAL,Rural,22093494,ESCOLA MUNICIPAL MANOEL BARBOSA,119,R$86.445
PI,FRANCISCO MACEDO,MUNICIPAL,Urbana,22094466,UNID ESC JOAQUIM ANTAO DE CARVALHO,100,R$11.268
PI,PADRE MARCOS,MUNICIPAL,Urbana,22095020,UNIDADE ESCOLAR CANDIDA MACEDO,212,R$89.730
PI,PAULISTANA,MUNICIPAL,Rural,22098313,UNID ESC RAIMUNDA TEONILA DE MACEDO,178,R$32.706
PI,PAULISTANA,MUNICIPAL,Rural,22098402,UNIDADE ESCOLAR FLORENTINO MARTINIANO PEREIRA,154,R$12.363
PI,PAULISTANA,MUNICIPAL,Urbana,22098453,UNID ESC DOMINGOS SAVIO,176,R$10.440
PI,PAULISTANA,MUNICIPAL,Urbana,22098690,UNIDADE ESCOLAR FREI HENRIQUE CAVALCANTI,250,R$28.170
PI,QUEIMADA NOVA,MUNICIPAL,Rural,22098950,UNIDADE ESCOLAR LEOCADIO TEIXEIRA,146,R$9.348
PI,QUEIMADA NOVA,MUNICIPAL,Rural,22099301,UNIDADE ESCOLAR HENRIQUE BENVINDO DE SOUSA,135,R$40.800
PI,QUEIMADA NOVA,MUNICIPAL,Urbana,22099336,UNIDADE ESCOLAR PADRE TEIXEIRA,668,R$12.909
PI,CAMPO ALEGRE DO FIDALGO,MUNICIPAL,Rural,22100466,UNIDADE ESCOLAR GERONIMO DE FRANCA,125,R$13.710
PI,SAO JOAO DO PIAUI,MUNICIPAL,Urbana,22100474,UNID ESC JOAO SOARES,79,R$30.981
PI,NOVA SANTA RITA,MUNICIPAL,Urbana,22100482,UNID ESC JOSE BARROSO DE MOURA,117,R$9.342
PI,JOAO COSTA,MUNICIPAL,Rural,22100571,UNIDADE ESCOLAR VITURINO TAVARES,69,R$20.898
PI,SAO JOAO DO PIAUI,MUNICIPAL,Urbana,22100725,UNID ESC GENEZIA ARRAES,202,R$88.119
PI,SAO JOAO DO PIAUI,MUNICIPAL,Rural,22100768,UNIDIDADE ESCOLAR JORGE RODRIGUES,102,R$27.150
PI,SAO JOAO DO PIAUI,MUNICIPAL,Rural,22100873,UNIDADE ESCOLAR VITORIO FERREIRA DE OLIVEIRA,145,R$28.998
PI,CAMPO ALEGRE DO FIDALGO,MUNICIPAL,Urbana,22100890,UNIDADE ESCOLAR VEREADOR GONCALO DIAS,200,R$14.949
PI,SAO JOAO DO PIAUI,MUNICIPAL,Urbana,22101136,UNIDADE ESCOLAR LIBERALINA PAES LANDIM,603,R$156.858
PI,CARIDADE DO PIAUI,MUNICIPAL,Urbana,22102698,UNID ESC BOM JESUS,210,R$44.328
PI,SIMOES,MUNICIPAL,Rural,22102795,ESCOLA MUNICIPAL NOSSA SENHORA DO PERPETUO SOCORRO,125,R$69.180
PI,FLORES DO PIAUI,MUNICIPAL,Urbana,22107109,UNIDADE ESCOLAR MODERNO LUCIDIO PORTELA,187,R$22.419
PI,SIMOES,MUNICIPAL,Urbana,22108017,CENTRO DE EDUCACAO MUNICIPAL,300,R$115.845
PI,VALENCA DO PIAUI,MUNICIPAL,Urbana,22108173,UNID ESC OTO MARTINS VELOSO,585,R$213.480
PI,PIMENTEIRAS,MUNICIPAL,Urbana,22109218,EDUCANDARIO MUNICIPAL CONCEICAO LUSTOSA,204,R$94.410
PI,BOM PRINCIPIO DO PIAUI,MUNICIPAL,Urbana,22109277,GINASIO TERESINHA DE JESUS M RABELO,250,R$82.770
PI,ANISIO DE ABREU,MUNICIPAL,Urbana,22109587,UNID ESCOLAR LELIA SILVA TRINDADE,281,R$46.665
PI,BETANIA DO PIAUI,MUNICIPAL,Rural,22110364,UNID ESC MIGUEL ARCANJO,70,R$20.490
PI,JOSE DE FREITAS,MUNICIPAL,Urbana,22110801,ESCOLA MUNICIPAL MONSENHOR DEUSDEDIT CRAVEIRO DE MELO,150,R$28.140
PI,ALVORADA DO GURGUEIA,MUNICIPAL,Urbana,22110933,ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA,140,R$39.708
PI,JUREMA,MUNICIPAL,Urbana,22111026,UNID ESC ELIZABETE NEGREIROS SOARES,120,R$23.310
PI,REGENERACAO,MUNICIPAL,Urbana,22111204,ESC MUL GONCALO NUNES,100,R$7.467
PI,REGENERACAO,MUNICIPAL,Urbana,22111239,ESCOLA MUNICIPAL MIRIAN PORTELA,100,R$18.705
PI,JAICOS,MUNICIPAL,Urbana,22111492,ESC MUL PE DAVID A LEAL,306,R$35.276
PI,PAULISTANA,MUNICIPAL,Urbana,22112642,UNID ESC SAO FRANCISCO,263,R$1.791
PI,MADEIRO,MUNICIPAL,Urbana,22112707,UNID ESC 14 DE DEZEMBRO,197,R$22.509
PI,ALTO LONGA,MUNICIPAL,Urbana,22113509,UNID ESC WALMIRA CAMPOS S COSTA,158,R$55.386
PI,BURITI DOS LOPES,MUNICIPAL,Urbana,22116656,UNIDADE ESCOLAR NASILA DE SOUSA PIRES,50,R$12.228
PI,ARRAIAL,MUNICIPAL,Urbana,22116680,ESC MUN MARIA BARBOSA,306,R$86.905
PI,CANAVIEIRA,MUNICIPAL,Urbana,22117334,UNID ESC JOSE DONATO DE ARAUJO,101,R$9.246
PI,MONSENHOR GIL,MUNICIPAL,Urbana,22117873,ESCOLA MUNICIPAL ZE IRIAS,100,R$18.720
PI,MIGUEL ALVES,MUNICIPAL,Urbana,22117997,UNIDADE ESCOLAR VICENTE DE PAULA PARENTE,198,R$14.907
PI,PATOS DO PIAUI,MUNICIPAL,Urbana,22118683,UNIDADE ESCOLAR ANTONIO CRISANTO DE SOUSA,60,R$13.014
PI,JAICOS,MUNICIPAL,Urbana,22118799,ESC MUL FRANCISCO C DE SOUZA,411,R$30.301
PI,VARZEA GRANDE,MUNICIPAL,Urbana,22119167,ESC MUN ZUMBI DOS PALMARES,433,R$50.553
PI,PICOS,MUNICIPAL,Urbana,22119280,ESC MUL PADRE MADEIRA,161,R$40.425
PI,AMARANTE,MUNICIPAL,Urbana,22119329,UNID ESC ANTONIO GRAMOSA VILARINHO,240,R$46.755
PI,PICOS,MUNICIPAL,Urbana,22119418,ESCOLA MUNICIPAL FREI DAMIAO,143,R$49.884
PI,ANISIO DE ABREU,MUNICIPAL,Urbana,22120343,UNID ESC PROFª EVELINA DIAS DE NEGREIROS,72,R$5.466
PI,URUCUI,MUNICIPAL,Urbana,22121307,UNID ESC GENESIA NEIVA DAMASCENO,121,R$14.049
PI,UNIAO,MUNICIPAL,Urbana,22123121,UNID ESC CLIVIA BOAVISTA DO REGO MONTEIRO,223,R$16.929
PI,CAMPO MAIOR,MUNICIPAL,Urbana,22123253,ESC MUN MARIEMA PAZ,60,R$13.845
PI,MORRO DO CHAPEU DO PIAUI,MUNICIPAL,Urbana,22124551,ESC MUL CONRADO FENELON,80,R$28.572
PI,ILHA GRANDE,MUNICIPAL,Rural,22124624,ESC MUL SANTA JOANA DARC,100,R$41.733
PI,UNIAO,MUNICIPAL,Urbana,22125981,UNID ESC WALTER ALENCAR,139,R$35.541
PI,PEDRO II,MUNICIPAL,Urbana,22126309,ESC MUL GONCALO MEDEIROS UCHOA,60,R$14.784
PI,ITAINOPOLIS,MUNICIPAL,Urbana,22126341,ESC MUL ODETE FERREIRA NUNES,257,R$103.650
PI,JOSE DE FREITAS,MUNICIPAL,Urbana,22126716,ESCOLA MUNICIPAL TIA AMELIA,150,R$28.170
PI,JATOBA DO PIAUI,MUNICIPAL,Urbana,22126970,ESCOLA MUNICIPAL JOAO FELIX DE ANDRADE,100,R$18.522
PI,VARZEA BRANCA,MUNICIPAL,Urbana,22127364,UNID ESC DEUSDETH VITORIO DIAS,120,R$33.240
PI,MARCOLANDIA,MUNICIPAL,Urbana,22127577,ESC MUL MARIA ANUNCIADA CARVALHO LIMA,231,R$75.699
PI,BETANIA DO PIAUI,MUNICIPAL,Urbana,22128549,UNID ESC MARIA NATIVIDADE COELHO,100,R$18.780
PI,LANDRI SALES,MUNICIPAL,Urbana,22129111,ESCOLA MUNICIPAL PROFESSOR MANOEL MORAIS,132,R$27.900
PI,SAO FRANCISCO DO PIAUI,MUNICIPAL,Urbana,22129170,ESCOLA MUNICIPAL GENESIO MOREIRA DAS CHAGAS,200,R$62.766
PI,PARNAIBA,MUNICIPAL,Urbana,22129847,ESCOLA MUNICIPAL JORNALISTA ANTERO CARDOSO FILHO,100,R$39.915
PI,MIGUEL ALVES,MUNICIPAL,Rural,22130705,UNIDADE ESCOLAR PORTO DO DESIGNO,266,R$16.293
PI,MIGUEL ALVES,MUNICIPAL,Rural,22130721,UNID ESC NESTOR PEDRO,241,R$13.551
PI,SAO JOAO DO ARRAIAL,MUNICIPAL,Urbana,22130926,ESCOLA MUNICIPAL DA LIBERDADE PAULO FREIRE,94,R$35.901
PI,CAMPINAS DO PIAUI,MUNICIPAL,Rural,22131256,ESCOLA MUL JOSE TITO DE CARVALHO,100,R$10.863
PI,PORTO,MUNICIPAL,Urbana,22131280,UNID ESC PROF ALBERTINA DAMASCENO,180,R$32.730
PI,PALMEIRAIS,MUNICIPAL,Urbana,22131892,UNID ESC JOSIVAN RIBEIRO BONFIM,250,R$18.780
PI,REDENCAO DO GURGUEIA,MUNICIPAL,Urbana,22132155,UNID ESC DE1º GRAU,200,R$15.009
PI,MIGUEL ALVES,MUNICIPAL,Rural,22132236,UNIDADE ESCOLAR CHICO NOCA,277,R$12.411
PI,JULIO BORGES,MUNICIPAL,Urbana,22132287,UNIDADE ESCOLAR ARIADSON BATISTA RIBEIRO,345,R$46.590
PI,CAMPO MAIOR,MUNICIPAL,Urbana,22132333,ESC MUN DR MILTON SOLDANI AFONSO,60,R$5.544
PI,CAMPO MAIOR,MUNICIPAL,Urbana,22132350,ESC MUN RAIO DE ESPERANCA,60,R$5.514
PI,SANTO ANTONIO DE LISBOA,MUNICIPAL,Urbana,22132953,NUCLEO MUL DE EDUCACAO V FRANCISCO DAS C RODRIGUES,270,R$89.493
PI,PICOS,MUNICIPAL,Urbana,22132970,ESC MUL DE MORADA DO SOL,125,R$47.685
PI,BARRAS,MUNICIPAL,Urbana,22134069,ESC MUN FRANCISCO DE ASSIS CARVALHO,100,R$47.055
PI,PAULISTANA,MUNICIPAL,Rural,22134131,ESC MUL ANTONIO JOSE DA CRUZ,171,R$5.430
PI,LANDRI SALES,MUNICIPAL,Urbana,22134140,ESCOLA MUNICIPAL MINISTRO HUGO NAPOLEAO,157,R$32.595
PI,ILHA GRANDE,MUNICIPAL,Urbana,22135774,ESC MUL HENRIQUE PENARANDA SERTAO MACHADO,100,R$49.605
PI,PEDRO II,MUNICIPAL,Urbana,22135928,ESC MUL JOSE TEIXEIRA SANTOS,150,R$56.655
PI,LUZILANDIA,MUNICIPAL,Urbana,22136592,UNID ESC PROFESSORA MUNDICA PIMENTEL,100,R$7.302
PI,NOSSA SENHORA DOS REMEDIOS,MUNICIPAL,Rural,22137548,ESC MUL JOSE FERNANDO RODRIGUES TORRES,101,R$20.349
PI,BARRAS,MUNICIPAL,Urbana,22137564,ESCOLA MUNICIPAL LEA PUGET EULALIO,150,R$23.643
PI,PEDRO II,MUNICIPAL,Urbana,22138706,ESC MUL MONSENHOR LOTARIO WEBER,100,R$23.997
PI,PAULISTANA,MUNICIPAL,Rural,22138897,UNIDADE ESC JOVINO GOMES FERREIRA,258,R$16.350
PI,PARNAIBA,MUNICIPAL,Urbana,22140050,ESCOLA MUNICIPAL PROFESSOR JOSE LAUREANO HENRIQUE DA COSTA,60,R$25.800
PI,LUIS CORREIA,MUNICIPAL,Rural,22140069,ESCOLA MUNICIPAL RITA MIRANDA BRITO,60,R$29.664
PI,LUIS CORREIA,MUNICIPAL,Urbana,22140182,ESCOLA MUNICIPAL JOSE CHRISTIANO NETO,80,R$27.648
PI,PICOS,MUNICIPAL,Urbana,22140778,CENTRO EDUCACIONAL MARIA GIL DE MEDEIROS,180,R$77.181
PI,CAPITAO DE CAMPOS,MUNICIPAL,Urbana,22141227,ESCOLA MUNICIPAL RAIMUNDA LILI DE ARAUJO LOPES,199,R$53.661
PI,FRANCISCO SANTOS,MUNICIPAL,Urbana,22141545,ESCOLA MUNICIPAL DONA SANTANA,137,R$75.510
PI,CORRENTE,MUNICIPAL,Rural,22141944,CLAUDENOR RODRIGUES DE MELO,184,R$54.600
PI,SAO RAIMUNDO NONATO,MUNICIPAL,Urbana,22141960,UNIDADE ESCOLAR ROSA TEIXEIRA DE CASTRO,60,R$2.208
PI,ANISIO DE ABREU,MUNICIPAL,Urbana,22141987,ESCOLA MUNICIPAL DIRCEU ARCOVERDE,240,R$46.800
